raw_line,datefrag,timefrag,thread,level,component,message,block_ids,ips,size,src_ip,dest_ip,_timestamp,block_id_list,trace_id,module,subcomponent,template,template_id
081111 080108 24040 INFO dfs.DataNode$DataXceiver: Receiving block blk_-2250942073136893488 src: /10.251.126.22:59179 dest: /10.251.126.22:50010,81111,80108,24040,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-2250942073136893488 src: /10.251.126.22:59179 dest: /10.251.126.22:50010,blk_-2250942073136893488,"10.251.126.22:59179,10.251.126.22:50010",0,10.251.126.22:59179,10.251.126.22:50010,,['blk_-2250942073136893488'],blk_-2250942073136893488,dfs.DataNode,DataXceiver,Receiving block <*> src: <*> dest: <*>,4
081111 080118 23798 INFO dfs.DataNode$PacketResponder: Received block blk_-3693786175267111588 of size 67108864 from /10.251.71.97,81111,80118,23798,INFO,dfs.DataNode$PacketResponder,Received block blk_-3693786175267111588 of size 67108864 from /10.251.71.97,blk_-3693786175267111588,,67108864,,,,['blk_-3693786175267111588'],blk_-3693786175267111588,dfs.DataNode,PacketResponder,Received block <*> of size <*> from <*>,3
081111 080151 19 INFO dfs.FSDataset: Deleting block blk_8384967715738359346 file /mnt/hadoop/dfs/data/current/subdir27/blk_8384967715738359346,81111,80151,19,INFO,dfs.FSDataset,Deleting block blk_8384967715738359346 file /mnt/hadoop/dfs/data/current/subdir27/blk_8384967715738359346,"blk_8384967715738359346,blk_8384967715738359346",,0,,,,"['blk_8384967715738359346', 'blk_8384967715738359346']",blk_8384967715738359346,dfs,FSDataset,Deleting block <*> file <*>,7
081111 080256 27 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.10.223:50010 is added to blk_-1948505589144820414 size 67108864,81111,80256,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.10.223:50010 is added to blk_-1948505589144820414 size 67108864,blk_-1948505589144820414,10.250.10.223:50010,67108864,,,,['blk_-1948505589144820414'],blk_-1948505589144820414,dfs,FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,2
081111 080309 32 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.202.209:50010 is added to blk_-6224982681533811277 size 67108864,81111,80309,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.202.209:50010 is added to blk_-6224982681533811277 size 67108864,blk_-6224982681533811277,10.251.202.209:50010,67108864,,,,['blk_-6224982681533811277'],blk_-6224982681533811277,dfs,FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,2
081111 080329 30 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.107.196:50010 is added to blk_-2843780069100181052 size 67108864,81111,80329,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.107.196:50010 is added to blk_-2843780069100181052 size 67108864,blk_-2843780069100181052,10.251.107.196:50010,67108864,,,,['blk_-2843780069100181052'],blk_-2843780069100181052,dfs,FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,2
081111 080505 23478 INFO dfs.DataNode$DataXceiver: Receiving block blk_8083872765147994327 src: /10.250.15.67:41990 dest: /10.250.15.67:50010,81111,80505,23478,INFO,dfs.DataNode$DataXceiver,Receiving block blk_8083872765147994327 src: /10.250.15.67:41990 dest: /10.250.15.67:50010,blk_8083872765147994327,"10.250.15.67:41990,10.250.15.67:50010",0,10.250.15.67:41990,10.250.15.67:50010,,['blk_8083872765147994327'],blk_8083872765147994327,dfs.DataNode,DataXceiver,Receiving block <*> src: <*> dest: <*>,4
081111 080554 24194 INFO dfs.DataNode$PacketResponder: Received block blk_-6502143621885580798 of size 67108864 from /10.251.39.179,81111,80554,24194,INFO,dfs.DataNode$PacketResponder,Received block blk_-6502143621885580798 of size 67108864 from /10.251.39.179,blk_-6502143621885580798,,67108864,,,,['blk_-6502143621885580798'],blk_-6502143621885580798,dfs.DataNode,PacketResponder,Received block <*> of size <*> from <*>,3
081111 080645 23938 INFO dfs.DataNode$DataXceiver: Receiving block blk_-8323785930877970805 src: /10.250.13.240:40589 dest: /10.250.13.240:50010,81111,80645,23938,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-8323785930877970805 src: /10.250.13.240:40589 dest: /10.250.13.240:50010,blk_-8323785930877970805,"10.250.13.240:40589,10.250.13.240:50010",0,10.250.13.240:40589,10.250.13.240:50010,,['blk_-8323785930877970805'],blk_-8323785930877970805,dfs.DataNode,DataXceiver,Receiving block <*> src: <*> dest: <*>,4
081111 080654 23600 INFO dfs.DataNode$PacketResponder: PacketResponder 0 for block blk_-7587189852169913514 terminating,81111,80654,23600,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_-7587189852169913514 terminating,blk_-7587189852169913514,,0,,,,['blk_-7587189852169913514'],blk_-7587189852169913514,dfs.DataNode,PacketResponder,PacketResponder <*> for block <*> terminating,1
081111 080710 26 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.74.192:50010 is added to blk_7439201509602018752 size 67108864,81111,80710,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.74.192:50010 is added to blk_7439201509602018752 size 67108864,blk_7439201509602018752,10.251.74.192:50010,67108864,,,,['blk_7439201509602018752'],blk_7439201509602018752,dfs,FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,2
081111 080803 24149 INFO dfs.DataNode$PacketResponder: Received block blk_3224184805694764748 of size 67108864 from /10.250.18.114,81111,80803,24149,INFO,dfs.DataNode$PacketResponder,Received block blk_3224184805694764748 of size 67108864 from /10.250.18.114,blk_3224184805694764748,,67108864,,,,['blk_3224184805694764748'],blk_3224184805694764748,dfs.DataNode,PacketResponder,Received block <*> of size <*> from <*>,3
081111 080934 19 INFO dfs.FSNamesystem: BLOCK* ask 10.250.14.38:50010 to replicate blk_-7571492020523929240 to datanode(s) 10.251.122.38:50010,81111,80934,19,INFO,dfs.FSNamesystem,BLOCK* ask 10.250.14.38:50010 to replicate blk_-7571492020523929240 to datanode(s) 10.251.122.38:50010,blk_-7571492020523929240,"10.250.14.38:50010,10.251.122.38:50010",0,,,,['blk_-7571492020523929240'],blk_-7571492020523929240,dfs,FSNamesystem,BLOCK* ask 10.250.14.38:50010 to replicate blk_-7571492020523929240 to datanode(s) 10.251.122.38:50010,16
081111 081027 28 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.30.6:50010 is added to blk_1119272693889755844 size 67108864,81111,81027,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.30.6:50010 is added to blk_1119272693889755844 size 67108864,blk_1119272693889755844,10.251.30.6:50010,67108864,,,,['blk_1119272693889755844'],blk_1119272693889755844,dfs,FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,2
081111 081029 24268 INFO dfs.DataNode$PacketResponder: Received block blk_1600228140214754078 of size 67108864 from /10.251.90.81,81111,81029,24268,INFO,dfs.DataNode$PacketResponder,Received block blk_1600228140214754078 of size 67108864 from /10.251.90.81,blk_1600228140214754078,,67108864,,,,['blk_1600228140214754078'],blk_1600228140214754078,dfs.DataNode,PacketResponder,Received block <*> of size <*> from <*>,3
081111 081055 24136 INFO dfs.DataNode$DataXceiver: Received block blk_1473949624670719319 src: /10.251.29.239:35617 dest: /10.251.29.239:50010 of size 67108864,81111,81055,24136,INFO,dfs.DataNode$DataXceiver,Received block blk_1473949624670719319 src: /10.251.29.239:35617 dest: /10.251.29.239:50010 of size 67108864,blk_1473949624670719319,"10.251.29.239:35617,10.251.29.239:50010",67108864,10.251.29.239:35617,10.251.29.239:50010,,['blk_1473949624670719319'],blk_1473949624670719319,dfs.DataNode,DataXceiver,Received block <*> src: <*> dest: <*> of size 67108864,13
081111 081145 23823 INFO dfs.DataNode$DataXceiver: Receiving block blk_-7227576651324043655 src: /10.251.107.227:40740 dest: /10.251.107.227:50010,81111,81145,23823,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-7227576651324043655 src: /10.251.107.227:40740 dest: /10.251.107.227:50010,blk_-7227576651324043655,"10.251.107.227:40740,10.251.107.227:50010",0,10.251.107.227:40740,10.251.107.227:50010,,['blk_-7227576651324043655'],blk_-7227576651324043655,dfs.DataNode,DataXceiver,Receiving block <*> src: <*> dest: <*>,4
081111 081406 18 INFO dfs.FSDataset: Deleting block blk_-7606467001548719462 file /mnt/hadoop/dfs/data/current/subdir2/blk_-7606467001548719462,81111,81406,18,INFO,dfs.FSDataset,Deleting block blk_-7606467001548719462 file /mnt/hadoop/dfs/data/current/subdir2/blk_-7606467001548719462,"blk_-7606467001548719462,blk_-7606467001548719462",,0,,,,"['blk_-7606467001548719462', 'blk_-7606467001548719462']",blk_-7606467001548719462,dfs,FSDataset,Deleting block <*> file <*>,7
081111 081416 24027 INFO dfs.DataNode$PacketResponder: Received block blk_2771018387166611008 of size 67108864 from /10.251.26.131,81111,81416,24027,INFO,dfs.DataNode$PacketResponder,Received block blk_2771018387166611008 of size 67108864 from /10.251.26.131,blk_2771018387166611008,,67108864,,,,['blk_2771018387166611008'],blk_2771018387166611008,dfs.DataNode,PacketResponder,Received block <*> of size <*> from <*>,3
081111 081534 34 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.110.160:50010 is added to blk_-2852294661215451806 size 67108864,81111,81534,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.110.160:50010 is added to blk_-2852294661215451806 size 67108864,blk_-2852294661215451806,10.251.110.160:50010,67108864,,,,['blk_-2852294661215451806'],blk_-2852294661215451806,dfs,FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,2
081111 081606 23925 INFO dfs.DataNode$DataXceiver: Receiving block blk_7891129742741763034 src: /10.251.107.227:57000 dest: /10.251.107.227:50010,81111,81606,23925,INFO,dfs.DataNode$DataXceiver,Receiving block blk_7891129742741763034 src: /10.251.107.227:57000 dest: /10.251.107.227:50010,blk_7891129742741763034,"10.251.107.227:57000,10.251.107.227:50010",0,10.251.107.227:57000,10.251.107.227:50010,,['blk_7891129742741763034'],blk_7891129742741763034,dfs.DataNode,DataXceiver,Receiving block <*> src: <*> dest: <*>,4
081111 081617 26 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.15.240:50010 is added to blk_8512974147315737844 size 67108864,81111,81617,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.15.240:50010 is added to blk_8512974147315737844 size 67108864,blk_8512974147315737844,10.250.15.240:50010,67108864,,,,['blk_8512974147315737844'],blk_8512974147315737844,dfs,FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,2
081111 081640 23985 INFO dfs.DataNode$PacketResponder: Received block blk_427477290315080955 of size 67108864 from /10.251.123.132,81111,81640,23985,INFO,dfs.DataNode$PacketResponder,Received block blk_427477290315080955 of size 67108864 from /10.251.123.132,blk_427477290315080955,,67108864,,,,['blk_427477290315080955'],blk_427477290315080955,dfs.DataNode,PacketResponder,Received block <*> of size <*> from <*>,3
081111 081702 24075 INFO dfs.DataNode$PacketResponder: Received block blk_-7630699912570186723 of size 67108864 from /10.251.71.240,81111,81702,24075,INFO,dfs.DataNode$PacketResponder,Received block blk_-7630699912570186723 of size 67108864 from /10.251.71.240,blk_-7630699912570186723,,67108864,,,,['blk_-7630699912570186723'],blk_-7630699912570186723,dfs.DataNode,PacketResponder,Received block <*> of size <*> from <*>,3
081111 081847 24224 INFO dfs.DataNode$DataXceiver: Receiving block blk_1512136249403454074 src: /10.250.7.244:47958 dest: /10.250.7.244:50010,81111,81847,24224,INFO,dfs.DataNode$DataXceiver,Receiving block blk_1512136249403454074 src: /10.250.7.244:47958 dest: /10.250.7.244:50010,blk_1512136249403454074,"10.250.7.244:47958,10.250.7.244:50010",0,10.250.7.244:47958,10.250.7.244:50010,,['blk_1512136249403454074'],blk_1512136249403454074,dfs.DataNode,DataXceiver,Receiving block <*> src: <*> dest: <*>,4
081111 081938 23963 INFO dfs.DataNode$PacketResponder: Received block blk_8655748951361667770 of size 67108864 from /10.251.109.236,81111,81938,23963,INFO,dfs.DataNode$PacketResponder,Received block blk_8655748951361667770 of size 67108864 from /10.251.109.236,blk_8655748951361667770,,67108864,,,,['blk_8655748951361667770'],blk_8655748951361667770,dfs.DataNode,PacketResponder,Received block <*> of size <*> from <*>,3
081111 081954 24553 INFO dfs.DataNode$PacketResponder: PacketResponder 2 for block blk_8487226415276391460 terminating,81111,81954,24553,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_8487226415276391460 terminating,blk_8487226415276391460,,0,,,,['blk_8487226415276391460'],blk_8487226415276391460,dfs.DataNode,PacketResponder,PacketResponder <*> for block <*> terminating,1
081111 082005 23974 INFO dfs.DataNode$DataXceiver: Receiving block blk_-8162657657061473938 src: /10.251.26.131:35484 dest: /10.251.26.131:50010,81111,82005,23974,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-8162657657061473938 src: /10.251.26.131:35484 dest: /10.251.26.131:50010,blk_-8162657657061473938,"10.251.26.131:35484,10.251.26.131:50010",0,10.251.26.131:35484,10.251.26.131:50010,,['blk_-8162657657061473938'],blk_-8162657657061473938,dfs.DataNode,DataXceiver,Receiving block <*> src: <*> dest: <*>,4
081111 082039 28 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.66.3:50010 is added to blk_-4970213618915792510 size 67108864,81111,82039,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.66.3:50010 is added to blk_-4970213618915792510 size 67108864,blk_-4970213618915792510,10.251.66.3:50010,67108864,,,,['blk_-4970213618915792510'],blk_-4970213618915792510,dfs,FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,2
081111 082108 24348 INFO dfs.DataNode$DataXceiver: Receiving block blk_9034824096129858680 src: /10.250.6.223:45371 dest: /10.250.6.223:50010,81111,82108,24348,INFO,dfs.DataNode$DataXceiver,Receiving block blk_9034824096129858680 src: /10.250.6.223:45371 dest: /10.250.6.223:50010,blk_9034824096129858680,"10.250.6.223:45371,10.250.6.223:50010",0,10.250.6.223:45371,10.250.6.223:50010,,['blk_9034824096129858680'],blk_9034824096129858680,dfs.DataNode,DataXceiver,Receiving block <*> src: <*> dest: <*>,4
081111 082322 24292 INFO dfs.DataNode$PacketResponder: Received block blk_-4775386099844009890 of size 67108864 from /10.251.107.19,81111,82322,24292,INFO,dfs.DataNode$PacketResponder,Received block blk_-4775386099844009890 of size 67108864 from /10.251.107.19,blk_-4775386099844009890,,67108864,,,,['blk_-4775386099844009890'],blk_-4775386099844009890,dfs.DataNode,PacketResponder,Received block <*> of size <*> from <*>,3
081111 082527 31 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/rand7/_temporary/_task_200811101024_0014_m_001049_0/part-01049. blk_-1533191386601391937,81111,82527,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand7/_temporary/_task_200811101024_0014_m_001049_0/part-01049. blk_-1533191386601391937,blk_-1533191386601391937,,0,,,,['blk_-1533191386601391937'],blk_-1533191386601391937,dfs,FSNamesystem,BLOCK* NameSystem.allocateBlock: <*> <*>,5
081111 082528 24365 INFO dfs.DataNode$PacketResponder: PacketResponder 0 for block blk_2096199637324483321 terminating,81111,82528,24365,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_2096199637324483321 terminating,blk_2096199637324483321,,0,,,,['blk_2096199637324483321'],blk_2096199637324483321,dfs.DataNode,PacketResponder,PacketResponder <*> for block <*> terminating,1
081111 082541 24284 INFO dfs.DataNode$PacketResponder: PacketResponder 2 for block blk_3433046099598424314 terminating,81111,82541,24284,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_3433046099598424314 terminating,blk_3433046099598424314,,0,,,,['blk_3433046099598424314'],blk_3433046099598424314,dfs.DataNode,PacketResponder,PacketResponder <*> for block <*> terminating,1
081111 082650 32 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.13.240:50010 is added to blk_4170936278386288557 size 67108864,81111,82650,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.13.240:50010 is added to blk_4170936278386288557 size 67108864,blk_4170936278386288557,10.250.13.240:50010,67108864,,,,['blk_4170936278386288557'],blk_4170936278386288557,dfs,FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,2
081111 082730 24531 INFO dfs.DataNode$PacketResponder: Received block blk_-3023983271692989109 of size 67108864 from /10.251.110.68,81111,82730,24531,INFO,dfs.DataNode$PacketResponder,Received block blk_-3023983271692989109 of size 67108864 from /10.251.110.68,blk_-3023983271692989109,,67108864,,,,['blk_-3023983271692989109'],blk_-3023983271692989109,dfs.DataNode,PacketResponder,Received block <*> of size <*> from <*>,3
081111 082809 24442 INFO dfs.DataNode$DataXceiver: Receiving block blk_469126362137371425 src: /10.251.199.245:53897 dest: /10.251.199.245:50010,81111,82809,24442,INFO,dfs.DataNode$DataXceiver,Receiving block blk_469126362137371425 src: /10.251.199.245:53897 dest: /10.251.199.245:50010,blk_469126362137371425,"10.251.199.245:53897,10.251.199.245:50010",0,10.251.199.245:53897,10.251.199.245:50010,,['blk_469126362137371425'],blk_469126362137371425,dfs.DataNode,DataXceiver,Receiving block <*> src: <*> dest: <*>,4
081111 082902 24331 INFO dfs.DataNode$PacketResponder: PacketResponder 1 for block blk_3922791077126964673 terminating,81111,82902,24331,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_3922791077126964673 terminating,blk_3922791077126964673,,0,,,,['blk_3922791077126964673'],blk_3922791077126964673,dfs.DataNode,PacketResponder,PacketResponder <*> for block <*> terminating,1
081111 082952 24363 INFO dfs.DataNode$PacketResponder: Received block blk_5813923864071791162 of size 67108864 from /10.251.125.193,81111,82952,24363,INFO,dfs.DataNode$PacketResponder,Received block blk_5813923864071791162 of size 67108864 from /10.251.125.193,blk_5813923864071791162,,67108864,,,,['blk_5813923864071791162'],blk_5813923864071791162,dfs.DataNode,PacketResponder,Received block <*> of size <*> from <*>,3
